solute_smiles,solvent_smiles,T,ln_x2_true,logS_true,pred_grounded_a,pred_nrtl,pred_directgnn,pred_oracle
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CCOC(C)=O,318.149994,-11.8854398727417,-4.155235387350219,-5.442373275756836,-7.020762920379639,-6.266443729400635,-4.040255069732666
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CN(C)C=O,278.149994,-6.750751495361328,-1.819991409268219,-5.082299709320068,-4.9386305809021,-4.460371494293213,-2.6469998359680176
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CN(C)C=O,283.149994,-6.692644119262695,-1.7947252593163014,-4.824182987213135,-4.811795711517334,-4.430176258087158,-2.547617197036743
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CN(C)C=O,288.149994,-6.653112888336182,-1.7775353214188494,-4.575973033905029,-4.678922176361084,-4.395537853240967,-2.4751510620117188
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CN(C)C=O,293.149994,-6.615085601806641,-1.7609985374605572,-4.337338924407959,-4.541441440582275,-4.30911922454834,-2.3376364707946777
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CN(C)C=O,298.149994,-6.557098388671875,-1.7357802192295313,-4.107990741729736,-4.400576114654541,-4.194448947906494,-2.2458231449127197
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CN(C)C=O,303.149994,-6.508979320526123,-1.7148519286646235,-3.887683868408203,-4.257378578186035,-4.083874702453613,-2.158292293548584
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CN(C)C=O,308.149994,-6.4503302574157715,-1.6893418173689727,-3.676161527633667,-4.1127543449401855,-3.964540719985962,-2.0745742321014404
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CN(C)C=O,313.149994,-6.406980037689209,-1.6704846065156862,-3.4732065200805664,-3.967484712600708,-3.841496706008911,-1.9942479133605957
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CN(C)C=O,318.149994,-6.371262073516846,-1.6549463903406565,-3.2786002159118652,-3.822242975234986,-3.726776599884033,-1.9169319868087769
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CO,278.149994,-10.941946029663086,-3.362133865819624,-6.83348274230957,-9.543404579162598,-6.791751861572266,-7.031382083892822
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CO,283.149994,-10.604666709899902,-3.2156522348270893,-6.531316757202148,-9.280816078186035,-6.738057613372803,-6.742585182189941
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CO,288.149994,-10.414313316345217,-3.132980548005469,-6.239406108856201,-9.02267837524414,-6.687995433807373,-6.463505744934082
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CO,293.149994,-10.2181978225708,-3.04780584822616,-5.957187652587891,-8.769247055053711,-6.613442897796631,-6.193593978881836
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CO,298.149994,-10.017776489257812,-2.9607604511881465,-5.684112071990967,-8.520795822143555,-6.527092456817627,-5.932283878326416
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CO,303.149994,-9.800930976867676,-2.866580951121058,-5.419707298278809,-8.277466773986816,-6.443850994110107,-5.678933620452881
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CO,308.149994,-9.581403732299805,-2.771235573395524,-5.163516044616699,-8.039313316345215,-6.356201648712158,-5.4330525398254395
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CO,313.149994,-9.369336128234863,-2.6791287036239737,-4.915055751800537,-7.806308746337891,-6.2667951583862305,-5.194118499755859
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CO,318.149994,-9.115030288696287,-2.5686743526789857,-4.673870086669922,-7.578343391418457,-6.1779608726501465,-4.961620330810547
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,NC=O,278.149994,-9.427253723144531,-2.695018258714746,-6.146799564361572,-6.10685396194458,-4.289620399475098,-10.31194305419922
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,NC=O,283.149994,-9.29372215270996,-2.637021239692433,-5.870580196380615,-5.988589763641357,-4.217486381530762,-10.008062362670898
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,NC=O,288.149994,-9.133378982543944,-2.5673781362486037,-5.603845119476318,-5.861679553985596,-4.147463798522949,-9.713786125183104
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,NC=O,293.149994,-9.011489868164062,-2.5144362856824523,-5.346186637878418,-5.727788925170898,-4.03145170211792,-9.428707122802734
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,NC=O,298.149994,-8.852665901184082,-2.4454507918159023,-5.097203254699707,-5.588352203369141,-3.900488376617432,-9.152384757995604
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,NC=O,303.149994,-8.656455039978027,-2.360224032226556,-4.85667610168457,-5.444610118865967,-3.788161039352417,-8.884142875671387
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,NC=O,308.149994,-8.507243156433105,-2.2954099720790517,-4.624074935913086,-5.297636985778809,-3.678925037384033,-8.623621940612793
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,NC=O,313.149994,-8.302082061767578,-2.20628965872342,-4.399046897888184,-5.148372650146484,-3.578007698059082,-8.370466232299805
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,NC=O,318.149994,-8.101778030395508,-2.119274830426239,-4.181248188018799,-4.997635364532471,-3.4918980598449707,-8.124313354492188
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,OCCO,278.149994,-11.364505767822266,-3.6831660076026065,-7.40307092666626,-9.768414497375488,-5.98439359664917,-7.880305290222168
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,OCCO,283.149994,-11.120882987976074,-3.5773605888847344,-7.103229522705078,-9.50734806060791,-5.938526630401611,-7.586902618408203
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,OCCO,288.149994,-10.865821838378906,-3.46658707156817,-6.813504219055176,-9.251410484313965,-5.8899126052856445,-7.303085803985596
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,OCCO,293.149994,-10.62503433227539,-3.3620121279803605,-6.533313274383545,-9.000767707824707,-5.808804035186768,-7.02835750579834
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,OCCO,298.149994,-10.286212921142578,-3.2148596025594474,-6.262101650238037,-8.75545883178711,-5.7060866355896,-6.762204170227051
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,OCCO,303.149994,-10.075462341308594,-3.123328314186441,-5.999363899230957,-8.515419960021973,-5.6010332107543945,-6.503967761993408
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,OCCO,308.149994,-9.736279487609863,-2.9760156890940497,-5.7446465492248535,-8.280505180358887,-5.489975452423096,-6.253213882446289
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,OCCO,313.149994,-9.565587997436523,-2.90188053926685,-5.497444152832031,-8.05048656463623,-5.37567663192749,-6.009475231170654
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,OCCO,318.149994,-9.362326622009276,-2.81359838313555,-5.257264614105225,-7.825073719024658,-5.261213779449463,-5.772306442260742
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CC(C)O,283.149994,-6.482487678527832,-1.7007981453105763,-7.23243522644043,-8.656121253967285,-8.338067054748535,-4.695345401763916
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CC(C)O,288.149994,-5.548318386077881,-1.29406411182634,-6.9520134925842285,-8.415593147277832,-8.272357940673828,-4.485787868499756
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CC(C)O,293.149994,-5.4259233474731445,-1.2406875173109675,-6.6797590255737305,-8.179255485534668,-8.169829368591309,-4.284982681274414
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CC(C)O,298.149994,-5.233654022216797,-1.1567788322585526,-6.415099620819092,-7.946905612945557,-8.043270111083984,-4.092421054840088
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CC(C)O,303.149994,-5.07741641998291,-1.088531690585422,-6.158216953277588,-7.718267440795898,-7.909450054168701,-3.9076316356658936
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CC(C)O,308.149994,-4.842666149139404,-0.985859260900085,-5.908021926879883,-7.493003845214844,-7.759701728820801,-3.7301266193389897
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CC(C)O,313.149994,-4.763462543487549,-0.9511769430082713,-5.664084434509277,-7.270731449127197,-7.6008100509643555,-3.559337615966797
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CC(C)O,318.149994,-4.50804328918457,-0.8391603296113413,-5.425917148590088,-7.051022529602051,-7.440487384796143,-3.394711494445801
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CC(C)O,323.149994,-4.361440181732178,-0.7747266452720225,-5.193046569824219,-6.833420753479004,-7.341342449188232,-3.2357215881347656
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CC(C)O,328.149994,-4.201706886291504,-0.7043820683751162,-4.965304851531982,-6.617455005645752,-7.277687549591064,-3.081852436065674
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CC(C)O,333.149994,-4.069847106933594,-0.646184809661202,-4.741851806640625,-6.402637481689453,-7.211653709411621,-2.9325385093688965
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CCO,283.149994,-4.775839805603027,-0.8387451143269351,-6.7052836418151855,-8.352530479431152,-7.836367130279541,-4.413503646850586
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CCO,288.149994,-4.629053115844727,-0.774412235553422,-6.437617778778076,-8.147329330444336,-7.763841152191162,-4.211724281311035
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CCO,293.149994,-4.422848701477051,-0.6838770302184767,-6.177778244018555,-7.9435715675354,-7.654058933258057,-4.018703460693359
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CCO,298.149994,-4.2453999519348145,-0.6057866104683577,-5.925227642059326,-7.74139404296875,-7.5203537940979,-3.8338892459869385
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CCO,303.149994,-4.145848274230957,-0.561890449799167,-5.680071830749512,-7.540836811065674,-7.382554531097412,-3.656768083572388
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CCO,308.149994,-3.994861364364624,-0.4951776724174095,-5.441220760345459,-7.34185791015625,-7.233372211456299,-3.4868040084838867
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CCO,313.149994,-3.9035589694976807,-0.454746152881241,-5.208298206329346,-7.14433479309082,-7.07941198348999,-3.3233845233917236
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CCO,318.149994,-3.781433343887329,-0.4005448364631193,-4.980854034423828,-6.948058605194092,-6.9265851974487305,-3.1659340858459473
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CCO,323.149994,-3.6953001022338863,-0.3622256228598754,-4.7584123611450195,-6.752737998962402,-6.837536334991455,-3.013901948928833
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CCO,328.149994,-3.572697639465332,-0.3075346885297718,-4.540749549865723,-6.558006763458252,-6.7867655754089355,-2.8667728900909424
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CCO,333.149994,-3.4354782104492188,-0.24609165819066392,-4.327090263366699,-6.363421440124512,-6.738752841949463,-2.7239840030670166
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CO,283.149994,-3.4821906089782715,-0.10885122866922996,-5.680706977844238,-7.975743770599365,-7.2997589111328125,-4.806607246398926
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CO,288.149994,-3.456498622894287,-0.09733473640459027,-5.419895172119141,-7.804595947265625,-7.20757532119751,-4.582615375518799
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CO,293.149994,-3.4170219898223877,-0.07962036411225745,-5.167201519012451,-7.633146286010742,-7.084940433502197,-4.367558479309082
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CO,298.149994,-3.3723185062408447,-0.059531824895242426,-4.922092914581299,-7.461551189422607,-6.945852756500244,-4.160967826843262
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CO,303.149994,-3.3200783729553223,-0.0360159401901513,-4.684471607208252,-7.289881706237793,-6.809747695922852,-3.962435483932495
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CO,308.149994,-3.2615222930908203,-0.009601971706513135,-4.453656196594238,-7.118141174316406,-6.6698737144470215,-3.771514892578125
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CO,313.149994,-3.1827850341796875,0.026013541141901755,-4.229187965393066,-6.94629430770874,-6.529201984405518,-3.587653875350952
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CO,318.149994,-3.1033174991607666,0.06208271821771309,-4.010632038116455,-6.7742509841918945,-6.389681816101074,-3.4103245735168457
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CO,323.149994,-3.0255730152130127,0.09750046672225858,-3.797630071640014,-6.601861000061035,-6.312243461608887,-3.2390496730804443
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CO,328.149994,-2.949230432510376,0.1324165083913683,-3.590155124664306,-6.428902626037598,-6.2707390785217285,-3.073394536972046
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CO,333.149994,-2.8200995922088623,0.1918189204019779,-3.38765025138855,-6.255059242248535,-6.226335048675537,-2.9128212928771973
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,283.149994,-4.538446426391602,-0.2232719663977435,-6.689968585968018,-8.293073654174805,-7.129295825958252,-9.076658248901367
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,288.149994,-4.461935997009277,-0.18967061004467792,-6.438906192779541,-8.07827091217041,-6.903398513793945,-8.823694229125977
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,293.149994,-4.397343158721924,-0.16127985324014196,-6.195719242095947,-7.870144367218018,-6.666957855224609,-8.578568458557129
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,298.149994,-4.2246809005737305,-0.08527226636034052,-5.9598798751831055,-7.668558120727539,-6.429216384887695,-8.341034889221191
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,303.149994,-4.109255313873291,-0.03435392644627224,-5.730790615081787,-7.473230361938477,-6.199188709259033,-8.11004638671875
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,308.149994,-4.004138469696045,0.012102094193933108,-5.508108139038086,-7.283770561218262,-5.963864326477051,-7.885214328765869
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,313.149994,-3.9352915287017822,0.04257739629625155,-5.291363716125488,-7.099682807922363,-5.723300933837891,-7.6663713455200195
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,318.149994,-3.803168535232544,0.10118194823353774,-5.0800676345825195,-6.920393466949463,-5.487791061401367,-7.453327178955078
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,323.149994,-3.6535122394561768,0.16777892368154648,-4.87374210357666,-6.745253086090088,-5.313417911529541,-7.245647430419922
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,328.149994,-3.558202028274536,0.21032789103364347,-4.671902179718018,-6.573563098907471,-5.178645610809326,-7.042574882507324
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,333.149994,-3.4599924087524414,0.25429604779659337,-4.474096775054932,-6.4045491218566895,-5.049410343170166,-6.8438801765441895
Oc1cc(O)c2cc1Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)C2,O,278.149994,-12.646129608154297,-3.7490602364535985,-10.285689353942873,-13.757256507873535,-15.184179306030272,-14.526206970214844
Oc1cc(O)c2cc1Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)C2,O,283.149994,-12.359223365783691,-3.6244579738701783,-10.056116104125977,-13.507521629333496,-15.129505157470703,-14.289813995361328
Oc1cc(O)c2cc1Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)C2,O,288.149994,-12.234472274780272,-3.5702790158881776,-9.833769798278809,-13.25767993927002,-15.041022300720217,-14.060365676879885
Oc1cc(O)c2cc1Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)C2,O,293.149994,-11.981329917907717,-3.460340079145225,-9.618358612060549,-13.00736141204834,-14.891371726989746,-13.837616920471191
Oc1cc(O)c2cc1Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)C2,O,298.149994,-11.929957389831545,-3.4380291303639767,-9.409533500671388,-12.756239891052246,-14.687789916992188,-13.621313095092772
Oc1cc(O)c2cc1Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)C2,O,303.149994,-11.847000122070312,-3.4020009991900158,-9.206851959228516,-12.504021644592283,-14.44206428527832,-13.410926818847656
Oc1cc(O)c2cc1Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)Cc1cc(c(O)cc1O)C2,O,308.149994,-11.776890754699709,-3.3715526619769887,-9.01007080078125,-12.250444412231444,-14.14145851135254,-13.20619297027588
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1CCOC1,288.149994,-1.701553225517273,0.43597854307443556,-2.4850552082061768,-4.240321636199951,-2.67532730102539,-1.8215893507003784
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1CCOC1,293.149994,-1.65182363986969,0.46254413291617236,-2.3678348064422607,-4.115324020385742,-2.516411304473877,-1.7622787952423096
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1CCOC1,298.149994,-1.5784238576889038,0.5023374530470961,-2.254380702972412,-3.987125158309937,-2.338331699371338,-1.7032504081726074
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1CCOC1,303.149994,-1.5104979276657104,0.5398447504748805,-2.1445093154907227,-3.856590986251831,-2.1850783824920654,-1.6444209814071655
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1CCOC1,308.149994,-1.4418070316314695,0.5785167308177431,-2.037925720214844,-3.724464178085327,-2.028336524963379,-1.5856280326843262
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1CCOC1,313.149994,-1.381505846977234,0.6131484025476389,-1.9345148801803589,-3.591388463973999,-1.8867312669754028,-1.5268540382385254
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1CCOC1,318.149994,-1.3171415328979492,0.6508968933957917,-1.834060788154602,-3.457902431488037,-1.773359775543213,-1.467993974685669
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1CCOC1,323.149994,-1.2637227773666382,0.6829054088743529,-1.7364104986190796,-3.3244645595550537,-1.7110657691955566,-1.409007906913757
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1CCOC1,328.149994,-1.1770063638687134,0.7363466765388199,-1.6413480043411257,-3.1914596557617188,-1.6707432270050049,-1.3497785329818726
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1COCCO1,288.149994,-2.7985219955444336,-0.12114066630837086,-2.546463966369629,-5.315610885620117,-2.61049222946167,-1.990851640701294
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1COCCO1,293.149994,-2.7790093421936035,-0.11211112850487145,-2.4229416847229004,-5.120028495788574,-2.5004467964172363,-1.9118021726608276
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1COCCO1,298.149994,-2.6941473484039307,-0.07270176202026976,-2.303464889526367,-4.926630973815918,-2.3622043132781982,-1.8345903158187864
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1COCCO1,303.149994,-2.61592698097229,-0.036161706084882075,-2.18792986869812,-4.735662937164307,-2.2392005920410156,-1.759132742881775
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,C1COCCO1,308.149994,-2.446455478668213,0.0438107088198308,-2.07608962059021,-4.547318458557129,-2.099987745285034,-1.6852225065231323
