set,axis,stratum,unit,convention,n,n_solutes,n_solvents,n_pairs,mse,var_m,boundable_at_headline_cell,n_sources,top_source,top_source_share_of_stratum_squared_error,b_insuff_up,b_insuff_up_ml,b_closure_lb,margin,margin_ml,b_insuff_exceeds_var_m,adaptive_n_bins,b_insuff_up_adaptive,margin_adaptive,P_boot,bootstrap_reduces_to_one_way,pair_conditional_var,pair_conditional_rows,pair_conditional_groups,share_of_squared_error,share_of_rows,test_a_boundable,loso_testable,loso_n_deletions,loso_n_undefined,loso_n_leaving_unboundable,loso_margin_min,loso_margin_max,loso_worst_source,loso_worst_margin,test_b_sign_survives_loso,test_b_strict_remainder_boundable,admissible_this_cell,admissible_this_cell_strict,cells_admissible,cells_reported,admissible_in_every_cell,admissible_in_every_cell_strict,ci90_excludes_zero,direction,licenses,reason_not_admissible,margin_ci90_lo,margin_ci90_hi,margin_ci90
corner_60,solvent_class,glycol_ether,pair,res,7,7,1,7,2.5331,0.4601,False,1,10.1016/j.fluid.2013.06.028,1.0,,,,,,,3,0.3251,1.8829,,True,,,,0.2059,0.1167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7,,,
corner_60,solvent_class,mono_alcohol,row,full,13,13,1,13,3.3808,1.3558,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,1.5792,0.2224,,True,,,,0.4168,0.2167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13,,,
corner_60,solvent_class,mono_alcohol,row,res,13,13,1,13,2.713,1.3558,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,1.6816,-0.6501,,True,,,,0.4095,0.2167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13,,,
corner_60,solvent_class,mono_alcohol,pair,full,13,13,1,13,3.3808,1.3558,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,1.5792,0.2224,,True,,,,0.4168,0.2167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13,,,
corner_60,solvent_class,mono_alcohol,pair,res,13,13,1,13,2.713,1.3558,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,1.6816,-0.6501,,True,,,,0.4095,0.2167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13,,,
corner_60,solvent_class,nh_protic,row,full,8,1,8,8,3.8671,0.0654,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.0284,3.8103,,True,,,,0.2934,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_class,nh_protic,row,res,8,1,8,8,2.9986,0.0654,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.0292,2.9402,,True,,,,0.2785,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_class,nh_protic,pair,full,8,1,8,8,3.8671,0.0654,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.0284,3.8103,,True,,,,0.2934,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_class,nh_protic,pair,res,8,1,8,8,2.9986,0.0654,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.0292,2.9402,,True,,,,0.2785,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_class_coarse,hb_acceptor_only,row,full,24,21,5,24,0.1574,0.7424,False,2,10.1016/j.tca.2012.02.005,0.6103,0.0679,0.0453,0.0895,0.0216,0.0669,False,3,0.2004,-0.2434,0.73,False,,,,0.0358,0.4,False,True,2,1,2,-0.0098,-0.0098,10.1016/j.tca.2012.02.005,-0.0098,False,False,False,False,0,4,False,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=24 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2016.10.009), so the sign is not verifiable",-0.105,0.236,
corner_60,solvent_class_coarse,hb_acceptor_only,row,res,24,21,5,24,0.0921,0.7424,False,2,10.1016/j.tca.2012.02.005,0.5772,0.0688,0.0459,0.0233,-0.0454,0.0004,False,3,0.2004,-0.3087,0.491,False,,,,0.0257,0.4,False,True,2,1,2,-0.04,-0.04,10.1016/j.tca.2012.02.005,-0.04,False,False,False,False,0,4,False,False,False,non-positive,"nothing: reported in the map, not stated as a finding","not boundable: n=24 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2016.10.009), so the sign is not verifiable",-0.153,0.133,
corner_60,solvent_class_coarse,hb_acceptor_only,pair,full,24,21,5,24,0.1574,0.7424,False,2,10.1016/j.tca.2012.02.005,0.6103,0.0679,0.0453,0.0895,0.0216,0.0669,False,3,0.2004,-0.2434,0.73,False,,,,0.0358,0.4,False,True,2,1,2,-0.0098,-0.0098,10.1016/j.tca.2012.02.005,-0.0098,False,False,False,False,0,4,False,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=24 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2016.10.009), so the sign is not verifiable",-0.119,0.23,
corner_60,solvent_class_coarse,hb_acceptor_only,pair,res,24,21,5,24,0.0921,0.7424,False,2,10.1016/j.tca.2012.02.005,0.5772,0.0688,0.0459,0.0233,-0.0454,0.0004,False,3,0.2004,-0.3087,0.494,False,,,,0.0257,0.4,False,True,2,1,2,-0.04,-0.04,10.1016/j.tca.2012.02.005,-0.04,False,False,False,False,0,4,False,False,False,non-positive,"nothing: reported in the map, not stated as a finding","not boundable: n=24 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2016.10.009), so the sign is not verifiable",-0.154,0.122,
corner_60,solvent_class_coarse,hb_donor_N,row,full,8,1,8,8,3.8671,0.0654,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.0284,3.8103,,True,,,,0.2934,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_class_coarse,hb_donor_N,row,res,8,1,8,8,2.9986,0.0654,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.0292,2.9402,,True,,,,0.2785,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_class_coarse,hb_donor_N,pair,full,8,1,8,8,3.8671,0.0654,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.0284,3.8103,,True,,,,0.2934,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_class_coarse,hb_donor_N,pair,res,8,1,8,8,2.9986,0.0654,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.0292,2.9402,,True,,,,0.2785,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_class_coarse,hb_donor_acceptor_O,row,full,20,20,2,20,3.1622,4.404,False,2,10.1016/j.tca.2012.02.005,0.6949,0.7695,0.5018,2.3927,1.6232,2.1587,False,3,1.2161,0.7299,0.961,False,,,,0.5998,0.3333,False,True,2,2,2,,,,,False,False,False,False,0,4,False,False,True,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=20 < 40; 2 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2013.06.028, 10.1016/j.tca.2012.02.005), so the sign is not verifiable",0.12,5.005,
corner_60,solvent_class_coarse,hb_donor_acceptor_O,row,res,20,20,2,20,2.6501,4.404,False,2,10.1016/j.tca.2012.02.005,0.6654,1.2972,0.7944,1.3528,0.0556,1.0613,False,3,1.7684,-0.8868,0.86,False,,,,0.6153,0.3333,False,True,2,2,2,,,,,False,False,False,False,0,4,False,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=20 < 40; 2 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2013.06.028, 10.1016/j.tca.2012.02.005), so the sign is not verifiable",-0.757,3.795,
corner_60,solvent_class_coarse,hb_donor_acceptor_O,pair,full,20,20,2,20,3.1622,4.404,False,2,10.1016/j.tca.2012.02.005,0.6949,0.7695,0.5018,2.3927,1.6232,2.1587,False,3,1.2161,0.7299,0.967,False,,,,0.5998,0.3333,False,True,2,2,2,,,,,False,False,False,False,0,4,False,False,True,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=20 < 40; 2 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2013.06.028, 10.1016/j.tca.2012.02.005), so the sign is not verifiable",0.191,5.066,
corner_60,solvent_class_coarse,hb_donor_acceptor_O,pair,res,20,20,2,20,2.6501,4.404,False,2,10.1016/j.tca.2012.02.005,0.6654,1.2972,0.7944,1.3528,0.0556,1.0613,False,3,1.7684,-0.8868,0.835,False,,,,0.6153,0.3333,False,True,2,2,2,,,,,False,False,False,False,0,4,False,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=20 < 40; 2 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2013.06.028, 10.1016/j.tca.2012.02.005), so the sign is not verifiable",-0.946,3.749,
corner_60,solvent_class_coarse,hydrocarbon_nonHB,row,full,8,7,2,8,0.9345,0.9154,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.3137,0.3071,,False,,,,0.0709,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_class_coarse,hydrocarbon_nonHB,row,res,8,7,2,8,0.8671,0.9154,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.3137,0.2397,,False,,,,0.0805,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_class_coarse,hydrocarbon_nonHB,pair,full,8,7,2,8,0.9345,0.9154,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.3137,0.3071,,False,,,,0.0709,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_class_coarse,hydrocarbon_nonHB,pair,res,8,7,2,8,0.8671,0.9154,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.3137,0.2397,,False,,,,0.0805,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_family_fine,aliphatic_hydrocarbon,row,full,1,1,1,1,0.0014,0.0,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,,,,True,,,,0.0,0.0167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1,,,
corner_60,solvent_family_fine,aliphatic_hydrocarbon,row,res,1,1,1,1,0.0031,0.0,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,,,,True,,,,0.0,0.0167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1,,,
corner_60,solvent_family_fine,aliphatic_hydrocarbon,pair,full,1,1,1,1,0.0014,0.0,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,,,,True,,,,0.0,0.0167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1,,,
corner_60,solvent_family_fine,aliphatic_hydrocarbon,pair,res,1,1,1,1,0.0031,0.0,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,,,,True,,,,0.0,0.0167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1,,,
corner_60,solvent_family_fine,amine_NH,row,full,8,1,8,8,3.8671,0.0654,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.0284,3.8103,,True,,,,0.2934,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_family_fine,amine_NH,row,res,8,1,8,8,2.9986,0.0654,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.0292,2.9402,,True,,,,0.2785,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_family_fine,amine_NH,pair,full,8,1,8,8,3.8671,0.0654,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.0284,3.8103,,True,,,,0.2934,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_family_fine,amine_NH,pair,res,8,1,8,8,2.9986,0.0654,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.0292,2.9402,,True,,,,0.2785,0.1333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8,,,
corner_60,solvent_family_fine,aromatic_hydrocarbon,row,full,7,7,1,7,1.0678,0.9426,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.3613,0.3453,,True,,,,0.0709,0.1167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7,,,
corner_60,solvent_family_fine,aromatic_hydrocarbon,row,res,7,7,1,7,0.9905,0.9426,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.3613,0.268,,True,,,,0.0805,0.1167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7,,,
corner_60,solvent_family_fine,aromatic_hydrocarbon,pair,full,7,7,1,7,1.0678,0.9426,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.3613,0.3453,,True,,,,0.0709,0.1167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7,,,
corner_60,solvent_family_fine,aromatic_hydrocarbon,pair,res,7,7,1,7,0.9905,0.9426,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,0.3613,0.268,,True,,,,0.0805,0.1167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7,,,
corner_60,solvent_family_fine,azine,row,full,24,21,5,24,0.1574,0.7424,False,2,10.1016/j.tca.2012.02.005,0.6103,0.0679,0.0453,0.0895,0.0216,0.0669,False,3,0.2004,-0.2434,0.736,False,,,,0.0358,0.4,False,True,2,1,2,-0.0098,-0.0098,10.1016/j.tca.2012.02.005,-0.0098,False,False,False,False,0,4,False,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=24 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2016.10.009), so the sign is not verifiable",-0.101,0.267,
corner_60,solvent_family_fine,azine,row,res,24,21,5,24,0.0921,0.7424,False,2,10.1016/j.tca.2012.02.005,0.5772,0.0688,0.0459,0.0233,-0.0454,0.0004,False,3,0.2004,-0.3087,0.478,False,,,,0.0257,0.4,False,True,2,1,2,-0.04,-0.04,10.1016/j.tca.2012.02.005,-0.04,False,False,False,False,0,4,False,False,False,non-positive,"nothing: reported in the map, not stated as a finding","not boundable: n=24 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2016.10.009), so the sign is not verifiable",-0.142,0.127,
corner_60,solvent_family_fine,azine,pair,full,24,21,5,24,0.1574,0.7424,False,2,10.1016/j.tca.2012.02.005,0.6103,0.0679,0.0453,0.0895,0.0216,0.0669,False,3,0.2004,-0.2434,0.737,False,,,,0.0358,0.4,False,True,2,1,2,-0.0098,-0.0098,10.1016/j.tca.2012.02.005,-0.0098,False,False,False,False,0,4,False,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=24 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2016.10.009), so the sign is not verifiable",-0.108,0.251,
corner_60,solvent_family_fine,azine,pair,res,24,21,5,24,0.0921,0.7424,False,2,10.1016/j.tca.2012.02.005,0.5772,0.0688,0.0459,0.0233,-0.0454,0.0004,False,3,0.2004,-0.3087,0.488,False,,,,0.0257,0.4,False,True,2,1,2,-0.04,-0.04,10.1016/j.tca.2012.02.005,-0.04,False,False,False,False,0,4,False,False,False,non-positive,"nothing: reported in the map, not stated as a finding","not boundable: n=24 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2016.10.009), so the sign is not verifiable",-0.15,0.125,
corner_60,solvent_family_fine,glycol_ether,row,full,7,7,1,7,2.7563,0.4601,False,1,10.1016/j.fluid.2013.06.028,1.0,,,,,,,3,0.3251,2.1061,,True,,,,0.183,0.1167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7,,,
corner_60,solvent_family_fine,glycol_ether,row,res,7,7,1,7,2.5331,0.4601,False,1,10.1016/j.fluid.2013.06.028,1.0,,,,,,,3,0.3251,1.8829,,True,,,,0.2059,0.1167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7,,,
corner_60,solvent_family_fine,glycol_ether,pair,full,7,7,1,7,2.7563,0.4601,False,1,10.1016/j.fluid.2013.06.028,1.0,,,,,,,3,0.3251,2.1061,,True,,,,0.183,0.1167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7,,,
corner_60,solvent_family_fine,glycol_ether,pair,res,7,7,1,7,2.5331,0.4601,False,1,10.1016/j.fluid.2013.06.028,1.0,,,,,,,3,0.3251,1.8829,,True,,,,0.2059,0.1167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7,,,
corner_60,solvent_family_fine,mono_alcohol,row,full,13,13,1,13,3.3808,1.3558,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,1.5792,0.2224,,True,,,,0.4168,0.2167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13,,,
corner_60,solvent_family_fine,mono_alcohol,row,res,13,13,1,13,2.713,1.3558,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,1.6816,-0.6501,,True,,,,0.4095,0.2167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13,,,
corner_60,solvent_family_fine,mono_alcohol,pair,full,13,13,1,13,3.3808,1.3558,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,1.5792,0.2224,,True,,,,0.4168,0.2167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13,,,
corner_60,solvent_family_fine,mono_alcohol,pair,res,13,13,1,13,2.713,1.3558,False,1,10.1016/j.tca.2012.02.005,1.0,,,,,,,3,1.6816,-0.6501,,True,,,,0.4095,0.2167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13,,,
corner_60,solute_role,organic_solute,row,full,60,41,17,60,1.7572,2.4664,True,3,10.1016/j.tca.2012.02.005,0.803,0.535,0.4633,1.2222,0.6871,0.8306,False,6,0.6316,0.494,0.948,False,,,,1.0,1.0,True,True,3,0,1,0.2321,1.1483,10.1016/j.tca.2012.02.005,0.2321,True,False,True,False,2,4,False,False,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,,-0.006,2.807,
corner_60,solute_role,organic_solute,row,res,60,41,17,60,1.4356,2.4664,True,3,10.1016/j.tca.2012.02.005,0.7833,0.7134,0.618,0.7222,0.0089,0.1996,False,6,0.6259,0.1839,0.835,False,,,,1.0,1.0,True,True,3,0,1,-0.233,0.373,10.1016/j.tca.2012.02.005,-0.233,False,False,False,False,2,4,False,False,False,positive,"nothing: reported in the map, not stated as a finding",sign does not survive deletion of 10.1016/j.tca.2012.02.005 (+0.009 -> -0.233),-0.252,1.995,
corner_60,solute_role,organic_solute,pair,full,60,41,17,60,1.7572,2.4664,True,3,10.1016/j.tca.2012.02.005,0.803,0.535,0.4633,1.2222,0.6871,0.8306,False,6,0.6316,0.494,0.955,False,,,,1.0,1.0,True,True,3,0,1,0.2321,1.1483,10.1016/j.tca.2012.02.005,0.2321,True,False,True,False,2,4,False,False,True,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,,0.014,2.675,
corner_60,solute_role,organic_solute,pair,res,60,41,17,60,1.4356,2.4664,True,3,10.1016/j.tca.2012.02.005,0.7833,0.7134,0.618,0.7222,0.0089,0.1996,False,6,0.6259,0.1839,0.833,False,,,,1.0,1.0,True,True,3,0,1,-0.233,0.373,10.1016/j.tca.2012.02.005,-0.233,False,False,False,False,2,4,False,False,False,positive,"nothing: reported in the map, not stated as a finding",sign does not survive deletion of 10.1016/j.tca.2012.02.005 (+0.009 -> -0.233),-0.282,1.981,
corner_60,solute_family,alkane,row,full,5,5,1,5,0.0909,0.0209,False,1,10.1016/j.fluid.2016.10.009,1.0,,,,,,,3,,,,True,,,,0.0043,0.0833,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=5 < 40; the fixed cell is undefined at n=5,,,
corner_60,solute_family,alkane,row,res,5,5,1,5,0.0223,0.0209,False,1,10.1016/j.fluid.2016.10.009,1.0,,,,,,,3,,,,True,,,,0.0013,0.0833,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=5 < 40; the fixed cell is undefined at n=5,,,
corner_60,solute_family,alkane,pair,full,5,5,1,5,0.0909,0.0209,False,1,10.1016/j.fluid.2016.10.009,1.0,,,,,,,3,,,,True,,,,0.0043,0.0833,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=5 < 40; the fixed cell is undefined at n=5,,,
corner_60,solute_family,alkane,pair,res,5,5,1,5,0.0223,0.0209,False,1,10.1016/j.fluid.2016.10.009,1.0,,,,,,,3,,,,True,,,,0.0013,0.0833,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=5 < 40; the fixed cell is undefined at n=5,,,
corner_60,solute_family,alkene,row,full,2,2,1,2,0.0711,0.0332,False,1,10.1016/j.fluid.2016.10.009,1.0,,,,,,,3,,,,True,,,,0.0013,0.0333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2,,,
corner_60,solute_family,alkene,row,res,2,2,1,2,0.0424,0.0332,False,1,10.1016/j.fluid.2016.10.009,1.0,,,,,,,3,,,,True,,,,0.001,0.0333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2,,,
corner_60,solute_family,alkene,pair,full,2,2,1,2,0.0711,0.0332,False,1,10.1016/j.fluid.2016.10.009,1.0,,,,,,,3,,,,True,,,,0.0013,0.0333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2,,,
corner_60,solute_family,alkene,pair,res,2,2,1,2,0.0424,0.0332,False,1,10.1016/j.fluid.2016.10.009,1.0,,,,,,,3,,,,True,,,,0.001,0.0333,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2,,,
corner_60,solute_family,alkyne,row,full,1,1,1,1,0.7401,0.0,False,1,10.1016/j.fluid.2016.10.009,1.0,,,,,,,3,,,,True,,,,0.007,0.0167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1,,,
corner_60,solute_family,alkyne,row,res,1,1,1,1,0.6038,0.0,False,1,10.1016/j.fluid.2016.10.009,1.0,,,,,,,3,,,,True,,,,0.007,0.0167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1,,,
corner_60,solute_family,alkyne,pair,full,1,1,1,1,0.7401,0.0,False,1,10.1016/j.fluid.2016.10.009,1.0,,,,,,,3,,,,True,,,,0.007,0.0167,False,False,1,1,1,,,,,False,False,False,False,0,4,False,False,,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1,,,
