pair_id,solute_smiles,solvent_smiles,solute_ud_key,solvent_ud_key,match_rule_solute,match_rule_solvent,T_K,m_ln_gamma_inf,g_2002_full,g_2002_res,g_2010_dsp_off_full,g_2010_dsp_off_res,method,source_doi,journal,in_corner_57
105,CCCCCCCC,CN=CO,TVMXDCGIABBOFY-UHFFFAOYSA-N,ATHHXGZTWNVVOU-UHFFFAOYSA-N,exact,exact,298.15,4.429625613473161,3.2514645399135635,3.571091447820155,3.3454643947917635,3.665091302698356,Chromatography,10.1016/j.tca.2015.11.010,Thermochim. Acta,False
106,CCCCCCCC,CC(C)=O,TVMXDCGIABBOFY-UHFFFAOYSA-N,CSCPPACGZOOCGX-UHFFFAOYSA-N,exact,exact,298.15,2.3702437414678603,1.4138249875011306,1.7057740298947797,1.4661869162427732,1.75813595863642,Chromatography,10.1016/j.jct.2015.12.034,J. Chem. Thermodyn.,False
107,CCCCCCCC,c1ccncc1,TVMXDCGIABBOFY-UHFFFAOYSA-N,JUJWROOIHBZHMG-UHFFFAOYSA-N,exact,exact,298.15,2.0706530356467567,1.736091271783331,1.9146308828433574,1.8169681982975385,1.995507809357565,Chromatography,10.1016/j.fluid.2016.10.009,Fluid Phase Equilib.,True
108,CCCCCCCC,OCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,303.15,7.580699752224563,5.35145526840335,5.674461096118827,5.864210465642664,6.187216293358141,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
108,CCCCCCCC,OCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,313.15,7.377758908227872,5.261509878330982,5.584515706046459,5.753681394939804,6.076687222655281,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
108,CCCCCCCC,OCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,323.15,7.200424892944957,5.173386455526228,5.496392283241705,5.646128572592216,5.969134400307694,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
109,CCCCCCCC,OCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,304.15,5.517452896464707,3.7890772941411077,3.819382326421232,4.106289008620896,4.136594040901017,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
109,CCCCCCCC,OCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,313.15,5.407171771460119,3.72848071116655,3.758785743446674,4.031595843699008,4.061900875979129,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
109,CCCCCCCC,OCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,323.15,5.313205979041787,3.662507086509671,3.6928121187897953,3.9508787326281096,3.981183764908231,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
110,CCCCCCCC,CCCCCOC(C)=O,TVMXDCGIABBOFY-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,0.7030975114131134,0.6566886892319274,0.6560070783187355,0.7022317946619169,0.701550183748724,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
111,CCCCCCCC,OCCOCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,333.15,4.220254485090092,2.3481005417536607,2.378655713660814,2.523324781653007,2.553879953560158,unreported,10.1021/je020196d,J. Chem. Eng. Data,False
111,CCCCCCCC,OCCOCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,353.15,3.9025846035169938,2.2547643317204007,2.285319503627554,2.410802837283015,2.441358009190166,unreported,10.1021/je020196d,J. Chem. Eng. Data,False
111,CCCCCCCC,OCCOCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,363.15,3.766978736096988,2.209789845244994,2.2403450171521477,2.3572520529191983,2.3878072248263496,unreported,10.1021/je020196d,J. Chem. Eng. Data,False
111,CCCCCCCC,OCCOCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,373.1,3.6255428770188023,2.1661331208729924,2.196688292780146,2.3056951433129345,2.3362503152200857,unreported,10.1021/je020196d,J. Chem. Eng. Data,False
111,CCCCCCCC,OCCOCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,383.15,3.4785904282359277,2.1231192067355296,2.153674378642683,2.2553041629948676,2.285859334902019,unreported,10.1021/je020196d,J. Chem. Eng. Data,False
111,CCCCCCCC,OCCOCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,393.15,3.4469798526505775,2.0813712237341653,2.111926395641319,2.206775368698953,2.2373305406061044,unreported,10.1021/je020196d,J. Chem. Eng. Data,False
111,CCCCCCCC,OCCOCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,403.15,3.2511764958178535,2.04064444612843,2.0711996180355836,2.159783797015596,2.1903389689227475,unreported,10.1021/je020196d,J. Chem. Eng. Data,False
112,CCCCCCCC,CC#N,TVMXDCGIABBOFY-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,exact,exact,298.15,3.9569963710708778,4.288557862682088,4.837131669744341,4.349604530148241,4.898178337210496,Chromatography,10.1016/j.jct.2015.12.034,J. Chem. Thermodyn.,False
113,CCCCCCCC,OCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,323.15,4.862443822862125,2.9163990158076434,2.9113630225038216,3.1298978323045317,3.12486183900071,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
113,CCCCCCCC,OCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,333.15,4.72811940944165,2.861222757313448,2.8561867640096263,3.0630494604398515,3.0580134671360297,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
113,CCCCCCCC,OCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,343.15,4.599675115706112,2.8073174600810162,2.8022814667771945,2.998256466034674,2.9932204727308522,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
113,CCCCCCCC,OCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,353.15,4.464343677163095,2.7546724064604686,2.749636413156647,2.935493767581535,2.930457774277713,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
113,CCCCCCCC,OCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,363.15,4.3285098174590555,2.7032701816440032,2.6982341883401815,2.8747130608207843,2.8696770675169625,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
113,CCCCCCCC,OCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,373.1,4.230203244605715,2.653336339421018,2.648300346117196,2.816140838032518,2.811104844728696,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
113,CCCCCCCC,OCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,383.15,4.103254748351857,2.6041012197801705,2.5990652264763487,2.7588361492922653,2.7538001559884435,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
113,CCCCCCCC,OCCOCCOCCO,TVMXDCGIABBOFY-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,393.15,4.037580188385251,2.556280195708954,2.5512442024051323,2.70359143197805,2.6985554386742283,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
114,CC1CCCCC1,OCCO,UAEPNZWRGJTJPN-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,303.15,6.159095388491933,4.32511243350891,4.373135689243913,4.72043498573568,4.7684582414706815,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
114,CC1CCCCC1,OCCO,UAEPNZWRGJTJPN-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,313.15,6.008813185442595,4.255114485196369,4.303137740931372,4.634064650276249,4.682087906011251,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
114,CC1CCCCC1,OCCO,UAEPNZWRGJTJPN-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,323.15,5.91350300563827,4.186580944138908,4.23460419987391,4.5501221856711025,4.598145441406104,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
115,CC1CCCCC1,OCCOCCO,UAEPNZWRGJTJPN-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,304.15,4.3463994570307305,2.9965477438885433,2.948893554824459,3.2421432060519475,3.1944890169878626,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
115,CC1CCCCC1,OCCOCCO,UAEPNZWRGJTJPN-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,313.15,4.264087336809195,2.949216791459361,2.901562602395276,3.183491797149516,3.135837608085431,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
115,CC1CCCCC1,OCCOCCO,UAEPNZWRGJTJPN-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,323.15,4.189654742026425,2.897728465156587,2.8500742760925024,3.120203457653631,3.072549268589546,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
116,c1ccc2ccccc2c1,CN=CO,UFWIBTONFRDIAS-UHFFFAOYSA-N,ATHHXGZTWNVVOU-UHFFFAOYSA-N,exact,exact,298.15,3.2846635654062037,1.3171478675828967,1.4418399375075475,1.203588629562443,1.3282806994870915,Chromatography,10.1016/j.tca.2015.11.010,Thermochim. Acta,False
117,c1ccc2ccccc2c1,OCCO,UFWIBTONFRDIAS-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,298.0,5.472270673671475,3.022510259057649,3.1563394591294034,3.4530561445748726,3.586885344646625,Chromatography,10.1016/j.fluid.2013.06.028,Fluid Phase Equilib.,True
118,c1ccc2ccccc2c1,N=CO,UFWIBTONFRDIAS-UHFFFAOYSA-N,ZHNUHDYFZUAESO-UHFFFAOYSA-N,exact,exact,298.0,6.278521424165844,5.3247779937535675,5.697832809922526,5.0042834016085695,5.377338217777523,Chromatography,10.1016/j.jct.2013.05.006,J. Chem. Thermodyn.,False
119,c1ccccc1,CN=CO,UHOVQNZJYSORNB-UHFFFAOYSA-N,ATHHXGZTWNVVOU-UHFFFAOYSA-N,exact,exact,298.15,1.5686159179138452,0.9496064557859305,0.9622117566505455,0.829090929368084,0.8416962302326971,Chromatography,10.1016/j.tca.2015.11.010,Thermochim. Acta,False
120,c1ccccc1,OCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,298.0,3.4657359027997265,2.110337089515114,2.1264500171449265,2.4310093772620913,2.4471223048919044,Chromatography,10.1016/j.fluid.2013.06.028,Fluid Phase Equilib.,True
121,c1ccccc1,CCCCCOC(C)=O,UHOVQNZJYSORNB-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,-0.3147107448397002,-0.17073927382695586,-0.06903781403850702,-0.18145257658972402,-0.07975111680127533,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
122,c1ccccc1,OCCOCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,333.15,1.0945707995083895,0.36448551097828796,0.6043632205313039,0.4801045739153715,0.719982283468388,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
122,c1ccccc1,OCCOCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,353.15,1.0027619630112756,0.35802917304367754,0.5979068825966934,0.4808181412693549,0.7206958508223714,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
122,c1ccccc1,OCCOCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,363.15,0.9762939842099648,0.3542159513873039,0.5940936609403198,0.4796752669276489,0.7195529764806654,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
122,c1ccccc1,OCCOCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,373.1,0.9164507190755202,0.3500856483095326,0.5899633578625485,0.4776895061756489,0.7175672157286654,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
122,c1ccccc1,OCCOCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,383.15,0.8815750557856608,0.3456081100861714,0.5854858196391873,0.4749190380968546,0.7147967476498711,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
122,c1ccccc1,OCCOCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,393.15,0.8644920466402678,0.34087960094769487,0.5807573105007108,0.4714838989724058,0.7113616085254223,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
122,c1ccccc1,OCCOCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,403.15,0.8219800524029137,0.33590766146015927,0.5757853710131752,0.4674476736727709,0.7073253832257874,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
123,c1ccccc1,N=CO,UHOVQNZJYSORNB-UHFFFAOYSA-N,ZHNUHDYFZUAESO-UHFFFAOYSA-N,exact,exact,298.0,3.970291913552122,3.722001580822631,3.8428250657766734,3.327836198678508,3.448659683632548,Chromatography,10.1016/j.jct.2013.05.006,J. Chem. Thermodyn.,False
124,c1ccccc1,OCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,323.15,1.5312168778395,0.7020615842826944,0.8250425889401507,0.8376370769229088,0.9606180815803631,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
124,c1ccccc1,OCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,333.15,1.4761122129390096,0.696714293154255,0.8196952978117114,0.8369103787622268,0.9598913834196812,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
124,c1ccccc1,OCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,343.15,1.450066964016957,0.6909904406321871,0.8139714452896434,0.8350588470160559,0.9580398516735102,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
124,c1ccccc1,OCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,353.15,1.4114990377050651,0.6849277993948872,0.8079088040523436,0.8322013933233594,0.9551823979808137,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
124,c1ccccc1,OCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,363.15,1.379093497016506,0.678560878558144,0.8015418832156003,0.8284446964720529,0.9514257011295072,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
124,c1ccccc1,OCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,373.1,1.3650451880807168,0.671955136635859,0.7949361412933154,0.823909412498824,0.9468904171562783,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
124,c1ccccc1,OCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,383.15,1.3409569792312843,0.6650381692329393,0.7880191738903957,0.8186082095084338,0.9415892141658881,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
124,c1ccccc1,OCCOCCOCCO,UHOVQNZJYSORNB-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,393.15,1.323088285216098,0.6579382502695732,0.7809192549270295,0.8126933580102582,0.9356743626677125,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
125,CCC(C)C(C)=O,O,UIHCLUNTQKBZGK-RXMQYKEDSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,first_block,exact,278.15,5.375278407684165,4.648150175769696,6.324356868298729,6.042810123049549,7.719016815578573,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
125,CCC(C)C(C)=O,O,UIHCLUNTQKBZGK-RXMQYKEDSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,first_block,exact,288.15,5.5909869805108565,4.654714068796665,6.3309207613256975,6.064410157772148,7.740616850301173,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
125,CCC(C)C(C)=O,O,UIHCLUNTQKBZGK-RXMQYKEDSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,first_block,exact,298.15,5.69035945432406,4.655491611580141,6.331698304109174,6.0741478566788585,7.750354549207883,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
125,CCC(C)C(C)=O,O,UIHCLUNTQKBZGK-RXMQYKEDSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,first_block,exact,308.15,5.805134968916488,4.651174765209286,6.327381457738319,6.073816476819315,7.7500231693483395,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
125,CCC(C)C(C)=O,O,UIHCLUNTQKBZGK-RXMQYKEDSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,first_block,exact,318.15,5.8805329864007,4.642358849487049,6.318565542016082,6.064907518706305,7.74111421123533,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
125,CCC(C)C(C)=O,O,UIHCLUNTQKBZGK-RXMQYKEDSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,first_block,exact,328.15,5.940171252720432,4.629558574051373,6.305765266580406,6.048667687359561,7.724874379888586,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
126,C#CCCCCCC,CCCCCOC(C)=O,UMIPWJGWASORKV-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,-0.1625189294977749,-0.4728671882527749,-0.47274380945287253,-0.17849836190682694,-0.17837498310692368,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
127,Cc1ccc(C)cc1,CN=CO,URLKBWYHVLBVBO-UHFFFAOYSA-N,ATHHXGZTWNVVOU-UHFFFAOYSA-N,exact,exact,298.15,2.341805806147327,1.6113059226904858,1.7317241996377206,1.5225957308328923,1.6430140077801243,Chromatography,10.1016/j.tca.2015.11.010,Thermochim. Acta,False
128,Cc1ccc(C)cc1,c1ccncc1,URLKBWYHVLBVBO-UHFFFAOYSA-N,JUJWROOIHBZHMG-UHFFFAOYSA-N,exact,exact,298.15,0.4446858212614457,0.38932641120456885,0.4458992955838514,0.39776567332356866,0.45433855770284975,Chromatography,10.1016/j.fluid.2016.10.009,Fluid Phase Equilib.,True
129,Cc1ccc(C)cc1,CCCCCOC(C)=O,URLKBWYHVLBVBO-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,-0.083381608939051,-0.037319716298659024,-0.023976772821751598,-0.0434638525246558,-0.030120909047750596,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
130,CCCCCl,c1ccncc1,VFWCMGCRMGJXDK-UHFFFAOYSA-N,JUJWROOIHBZHMG-UHFFFAOYSA-N,exact,exact,298.15,0.4317824164255378,0.3679817533996529,0.383141471550342,0.373877918646044,0.3890376367967326,Chromatography,10.1016/j.fluid.2016.10.009,Fluid Phase Equilib.,True
131,CCCCCl,CCCCCOC(C)=O,VFWCMGCRMGJXDK-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,-0.1743533871447778,-0.08171066581810149,-0.02536455290565292,-0.08250394985581302,-0.0261578369433639,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
132,CCCCCC,CN=CO,VLKZOEOYAKHREP-UHFFFAOYSA-N,ATHHXGZTWNVVOU-UHFFFAOYSA-N,exact,exact,298.15,3.653252276470785,2.6967302971602596,2.827858028687245,2.767902637770782,2.8990303692977677,Chromatography,10.1016/j.tca.2015.11.010,Thermochim. Acta,False
133,CCCCCC,CCCCCCCCCCCCCCCC,VLKZOEOYAKHREP-UHFFFAOYSA-N,DCAYPVUWAIABOU-UHFFFAOYSA-N,exact,exact,298.15,-0.1346749033266016,-0.27181742207729376,0.0004669499176140977,-0.2716428253902158,0.0006415466046903865,Chromatography,10.1016/j.jct.2019.05.011,J. Chem. Thermodyn.,False
134,CCCCCC,OCCO,VLKZOEOYAKHREP-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,303.15,6.573680166960646,4.370900210133629,4.504408669981631,4.777674677711627,4.911183137559627,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
134,CCCCCC,OCCO,VLKZOEOYAKHREP-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,313.15,6.429719478039138,4.300010450983805,4.433518910831807,4.690803380102261,4.824311839950261,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
134,CCCCCC,OCCO,VLKZOEOYAKHREP-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,323.15,6.297109319933935,4.23052317717717,4.364031637025171,4.6062030135300285,4.739711473378029,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
135,CCCCCC,OCCOCCO,VLKZOEOYAKHREP-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,304.15,4.718498871295094,3.0305143953200684,3.0272417856906033,3.281212950649829,3.277940341020367,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
135,CCCCCC,OCCOCCO,VLKZOEOYAKHREP-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,313.15,4.624972813284271,2.98290075667697,2.9796281470475043,3.222743290557551,3.219470680928089,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
135,CCCCCC,OCCOCCO,VLKZOEOYAKHREP-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,323.15,4.545420181582317,2.931030764987078,2.927758155357613,3.1594940416863246,3.1562214320568627,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
136,CCCCCC,CCCCCOC(C)=O,VLKZOEOYAKHREP-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,0.5538851132264376,0.48832618216666707,0.5103922840416177,0.522466169572056,0.5445322714470069,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
137,CCCNCCC,CO,WEHWNAOGRSTTBQ-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,exact,exact,298.15,-0.0943106794712412,-0.27934465208591797,0.42791324173795475,0.8418979622356264,1.5491558560595,Chromatography,10.1016/j.tca.2012.02.005,Thermochim. Acta,True
138,CCCNCCC,c1ccccc1,WEHWNAOGRSTTBQ-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N,exact,exact,298.15,0.3920420877760237,0.27539764655213556,0.35402260520240836,0.3377896837905465,0.4164146424408198,Chromatography,10.1016/j.tca.2012.02.005,Thermochim. Acta,True
139,CC#N,c1ccncc1,WEVYAHXRMPXWCK-UHFFFAOYSA-N,JUJWROOIHBZHMG-UHFFFAOYSA-N,exact,exact,298.15,0.378436435720245,0.2508867216375543,0.3013716369501975,0.32592052724942977,0.37640544256207276,Chromatography,10.1016/j.fluid.2016.10.009,Fluid Phase Equilib.,True
140,CC#N,CCCCCOC(C)=O,WEVYAHXRMPXWCK-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,0.5247285289349821,0.7198201386586471,1.0169231073903406,0.7244332055720588,1.021536174303753,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
141,C1CCCCCCC1,CN=CO,WJTCGQSWYFHTAC-UHFFFAOYSA-N,ATHHXGZTWNVVOU-UHFFFAOYSA-N,exact,exact,298.15,3.744787086052232,3.0204304258530335,3.0493895533348137,3.1150864884333833,3.144045615915161,Chromatography,10.1016/j.tca.2015.11.010,Thermochim. Acta,False
142,C1CCOC1,c1ccncc1,WYURNTSHIVDZCO-UHFFFAOYSA-N,JUJWROOIHBZHMG-UHFFFAOYSA-N,exact,exact,298.15,-0.0725706928348353,0.031119318501124593,0.032143686195361794,0.021355232300141167,0.022379599994377403,Chromatography,10.1016/j.fluid.2016.10.009,Fluid Phase Equilib.,True
143,C1CCOC1,CCCCCOC(C)=O,WYURNTSHIVDZCO-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,-0.2231435513142097,-0.1756230219518258,-0.03879579723017526,-0.18049431759144652,-0.04366709286979757,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
144,C1CCCCC1,OCCO,XDTMQSROBMDMFD-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,303.15,5.598421958998375,3.89843690285341,3.914534017912177,4.252141969828779,4.268239084887546,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
144,C1CCCCC1,OCCO,XDTMQSROBMDMFD-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,313.15,5.472270673671475,3.8355632629613527,3.85166037802012,4.174479526025307,4.190576641084074,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
